Month_Year,state,county,deaths,cases,PR_State
2021-02-02,UT,Sevier ,231,54005,US
2021-02-02,UT,Summit ,216,134978,US
2021-02-02,UT,Tooele ,796,175401,US
2021-02-02,UT,Uintah ,497,48685,US
2021-02-02,UT,Utah ,8616,2453751,US
2021-02-02,UT,Wasatch ,518,118181,US
2021-02-02,UT,Washington ,4811,547165,US
2021-02-02,UT,Wayne ,0,3336,US
2021-02-02,UT,Weber ,4280,726590,US
2021-02-02,VA,Accomack ,942,70158,PR
2021-02-02,VA,Albemarle ,1157,121433,PR
2021-02-02,VA,Alleghany ,1019,32827,PR
2021-02-02,VA,Amelia ,354,20117,PR
2021-02-02,VA,Amherst ,402,71942,PR
2021-02-02,VA,Appomattox ,279,37578,PR
2021-02-02,VA,Arlington ,5902,351040,PR
2021-02-02,VA,Augusta ,1466,140632,PR
2021-02-02,VA,Bath ,234,6860,PR
2021-02-02,VA,Bedford ,1308,155679,PR
2021-02-02,VA,Bland ,252,17174,PR
2021-02-02,VA,Botetourt ,637,57090,PR
2021-02-02,VA,Brunswick ,305,32274,PR
2021-02-02,VA,Buchanan ,906,34877,PR
2021-02-02,VA,Buckingham ,577,55382,PR
2021-02-02,VA,Campbell ,1015,106735,PR
2021-02-02,VA,Caroline ,426,48480,PR
2021-02-02,VA,Carroll ,1645,57241,PR
2021-02-02,VA,Charles City ,281,10530,PR
2021-02-02,VA,Charlotte ,313,19661,PR
2021-02-02,VA,Chesterfield ,6426,610952,PR
2021-02-02,VA,City of Alexandria,2985,278597,PR
2021-02-02,VA,City of Bristol,751,33694,PR
2021-02-02,VA,City of Buena Vista,340,22494,PR
2021-02-02,VA,City of Charlottesville,1127,87771,PR
2021-02-02,VA,City of Chesapeake,4222,478593,PR
2021-02-02,VA,City of Colonial Heights,988,34307,PR
2021-02-02,VA,City of Covington,147,17146,PR
2021-02-02,VA,City of Danville,2458,113184,PR
2021-02-02,VA,City of Emporia,989,16863,PR
2021-02-02,VA,City of Fairfax,344,12922,PR
2021-02-02,VA,City of Falls Church,195,9116,PR
2021-02-02,VA,City of Franklin,663,25966,PR
2021-02-02,VA,City of Fredericksburg,420,47124,PR
2021-02-02,VA,City of Galax,1179,27365,PR
2021-02-02,VA,City of Hampton,2389,225525,PR
2021-02-02,VA,City of Harrisonburg,1905,155234,PR
2021-02-02,VA,City of Hopewell,683,54546,PR
2021-02-02,VA,City of Lexington,523,27485,PR
2021-02-02,VA,City of Lynchburg,2544,186435,PR
2021-02-02,VA,City of Manassas,951,108973,PR
2021-02-02,VA,City of Manassas Park,232,30856,PR
2021-02-02,VA,City of Martinsville,1201,40742,PR
2021-02-02,VA,City of Newport News,3351,299891,PR
2021-02-02,VA,City of Norfolk,4399,392212,PR
2021-02-02,VA,City of Norton,113,6591,PR
2021-02-02,VA,City of Petersburg,1129,81215,PR
2021-02-02,VA,City of Poquoson,294,18776,PR
2021-02-02,VA,City of Portsmouth,3191,201902,PR
2021-02-02,VA,City of Radford,303,51696,PR
2021-02-02,VA,City of Richmond,4244,390636,PR
2021-02-02,VA,City of Roanoke,3759,206362,PR
2021-02-02,VA,City of Salem,971,51161,PR
2021-02-02,VA,City of Staunton,1613,65329,PR
2021-02-02,VA,City of Suffolk,3564,181440,PR
2021-02-02,VA,City of Virginia Beach,6907,806085,PR
2021-02-02,VA,City of Waynesboro,764,56971,PR
2021-02-02,VA,City of Williamsburg,252,13729,PR
2021-02-02,VA,City of Winchester,654,67401,PR
2021-02-02,VA,Clarke ,333,20445,PR
2021-02-02,VA,Craig ,91,6418,PR
2021-02-02,VA,Culpeper ,1126,110513,PR
2021-02-02,VA,Cumberland ,116,10017,PR
2021-02-02,VA,Dickenson ,392,23830,PR
2021-02-02,VA,Dinwiddie ,579,46769,PR
2021-02-02,VA,Essex ,125,16764,PR
2021-02-02,VA,Fairfax ,23442,1777436,PR
2021-02-02,VA,Fauquier ,1091,105299,PR
2021-02-02,VA,Floyd ,504,19851,PR
2021-02-02,VA,Fluvanna ,366,34453,PR
2021-02-02,VA,Franklin ,1172,100024,PR
2021-02-02,VA,Frederick ,1424,181591,PR
2021-02-02,VA,Giles ,251,28219,PR
2021-02-02,VA,Gloucester ,837,48304,PR
2021-02-02,VA,Goochland ,243,32185,PR
2021-02-02,VA,Grayson ,782,30499,PR
2021-02-02,VA,Greene ,149,26260,PR
2021-02-02,VA,Greensville ,539,39228,PR
2021-02-02,VA,Halifax ,1573,62919,PR
2021-02-02,VA,Hanover ,3025,176835,PR
2021-02-02,VA,Henrico ,10522,566181,PR
2021-02-02,VA,Henry ,2396,112331,PR
2021-02-02,VA,Highland ,0,2459,PR
2021-02-02,VA,Isle of Wight ,1197,68913,PR
2021-02-02,VA,James City ,1225,103470,PR
2021-02-02,VA,King George ,340,37655,PR
2021-02-02,VA,King William ,181,22797,PR
2021-02-02,VA,King and Queen ,121,8018,PR
2021-02-02,VA,Lancaster ,148,17419,PR
2021-02-02,VA,Lee ,1064,62415,PR
2021-02-02,VA,Loudoun ,5491,617676,PR
2021-02-02,VA,Louisa ,388,45521,PR
2021-02-02,VA,Lunenburg ,114,16992,PR
2021-02-02,VA,Madison ,207,14476,PR
2021-02-02,VA,Mathews ,209,14047,PR
2021-02-02,VA,Mecklenburg ,1325,53229,PR
2021-02-02,VA,Middlesex ,448,13000,PR
2021-02-02,VA,Montgomery ,1967,195244,PR
2021-02-02,VA,Nelson ,186,20236,PR
2021-02-02,VA,New Kent ,215,32685,PR
2021-02-02,VA,Northampton ,924,19009,PR
2021-02-02,VA,Northumberland ,374,17613,PR
2021-02-02,VA,Nottoway ,825,48746,PR
2021-02-02,VA,Orange ,555,48155,PR
2021-02-02,VA,Page ,1168,49353,PR
2021-02-02,VA,Patrick ,882,31975,PR
2021-02-02,VA,Pittsylvania ,1526,126408,PR
2021-02-02,VA,Powhatan ,201,42833,PR
2021-02-02,VA,Prince Edward ,595,52520,PR
2021-02-02,VA,Prince George ,295,78191,PR
2021-02-02,VA,Prince William ,9489,1054434,PR
2021-02-02,VA,Pulaski ,1308,62744,PR
2021-02-02,VA,Rappahannock ,64,8003,PR
2021-02-02,VA,Richmond ,215,37521,PR
2021-02-02,VA,Roanoke ,2530,194893,PR
2021-02-02,VA,Rockbridge ,834,33360,PR
2021-02-02,VA,Rockingham ,2209,163760,PR
2021-02-02,VA,Russell ,747,55329,PR
2021-02-02,VA,Scott ,1292,43358,PR
2021-02-02,VA,Shenandoah ,2883,100674,PR
2021-02-02,VA,Smyth ,2300,69229,PR
2021-02-02,VA,Southampton ,1352,50239,PR
2021-02-02,VA,Spotsylvania ,2487,220206,PR
2021-02-02,VA,Stafford ,1565,250607,PR
2021-02-02,VA,Surry ,143,9614,PR
2021-02-02,VA,Sussex ,448,28740,PR
2021-02-02,VA,Tazewell ,1086,87097,PR
2021-02-02,VA,Warren ,1141,60823,PR
2021-02-02,VA,Washington ,2449,117582,PR
2021-02-02,VA,Westmoreland ,453,30091,PR
2021-02-02,VA,Wise ,2381,77474,PR
2021-02-02,VA,Wythe ,1292,54579,PR
2021-02-02,VA,York ,618,78762,PR
2021-02-02,VT,Addison ,224,18754,US
2021-02-02,VT,Bennington ,196,36161,US
2021-02-02,VT,Caledonia ,132,10793,US
2021-02-02,VT,Chittenden ,2326,124983,US
2021-02-02,VT,Essex ,13,4141,US
2021-02-02,VT,Franklin ,979,28953,US
2021-02-02,VT,Grand Isle ,0,2656,US
2021-02-02,VT,Lamoille ,56,11286,US
2021-02-02,VT,Orange ,59,13141,US
2021-02-02,VT,Orleans ,165,11111,US
2021-02-02,VT,Rutland ,276,32078,US
2021-02-02,VT,Washington ,347,37981,US
2021-02-02,VT,Windham ,326,24501,US
2021-02-02,VT,Windsor ,239,27039,US
2021-02-02,WA,Adams ,585,52404,US
2021-02-02,WA,Asotin ,767,35327,US
2021-02-02,WA,Benton ,5538,409765,US
2021-02-02,WA,Chelan ,1598,166026,US
2021-02-02,WA,Clallam ,179,26464,US
2021-02-02,WA,Clark ,6055,514173,US
2021-02-02,WA,Columbia ,112,3146,US
2021-02-02,WA,Cowlitz ,1473,114020,US
2021-02-02,WA,Douglas ,581,86931,US
2021-02-02,WA,Ferry ,112,5675,US
2021-02-02,WA,Franklin ,2713,303406,US
2021-02-02,WA,Garfield ,112,3137,US
2021-02-02,WA,Grant ,1796,208479,US
2021-02-02,WA,Grays Harbor ,1163,89720,US
2021-02-02,WA,Island ,675,35158,US
2021-02-02,WA,Jefferson ,56,9138,US
2021-02-02,WA,King ,37038,2283310,US
2021-02-02,WA,Kitsap ,2236,154788,US
2021-02-02,WA,Kittitas ,840,60313,US
2021-02-02,WA,Klickitat ,210,17921,US
2021-02-02,WA,Lewis ,1244,99309,US
2021-02-02,WA,Lincoln ,132,9178,US
2021-02-02,WA,Mason ,582,62000,US
2021-02-02,WA,Okanogan ,984,58226,US
2021-02-02,WA,Pacific ,246,19336,US
2021-02-02,WA,Pend Oreille ,146,16516,US
2021-02-02,WA,Pierce ,14303,1019096,US
2021-02-02,WA,San Juan ,0,3219,US
2021-02-02,WA,Skagit ,1591,119922,US
2021-02-02,WA,Skamania ,28,7014,US
2021-02-02,WA,Snohomish ,14434,816198,US
2021-02-02,WA,Spokane ,14578,984432,US
2021-02-02,WA,Stevens ,633,43216,US
2021-02-02,WA,Thurston ,2046,191049,US
2021-02-02,WA,Wahkiakum ,0,2176,US
2021-02-02,WA,Walla Walla ,1560,128338,US
2021-02-02,WA,Whatcom ,2135,175087,US
2021-02-02,WA,Whitman ,1141,90543,US
2021-02-02,WA,Yakima ,11208,722592,US
2021-02-02,WI,Adams ,308,47767,US
2021-02-02,WI,Ashland ,448,34435,US
2021-02-02,WI,Barron ,2073,150811,US
2021-02-02,WI,Bayfield ,514,31477,US
2021-02-02,WI,Brown ,5803,899293,US
2021-02-02,WI,Buffalo ,196,37272,US
2021-02-02,WI,Burnett ,644,35981,US
2021-02-02,WI,Calumet ,1151,165214,US
2021-02-02,WI,Chippewa ,2461,199334,US
2021-02-02,WI,Clark ,1583,98488,US
2021-02-02,WI,Columbia ,1360,148999,US
2021-02-02,WI,Crawford ,473,47680,US
2021-02-02,WI,Dane ,7383,1143634,US
2021-02-02,WI,Dodge ,4289,337517,US
2021-02-02,WI,Door ,529,72289,US
2021-02-02,WI,Douglas ,641,117121,US
2021-02-02,WI,Dunn ,750,126131,US
2021-02-02,WI,Eau Claire ,2882,311909,US
2021-02-02,WI,Florence ,336,13022,US
2021-02-02,WI,Fond du Lac ,2487,358730,US
2021-02-02,WI,Forest ,635,27665,US
2021-02-02,WI,Grant ,2216,147162,US
2021-02-02,WI,Green ,421,85866,US
2021-02-02,WI,Green Lake ,493,54038,US
2021-02-02,WI,Iowa ,252,53702,US
2021-02-02,WI,Iron ,544,17567,US
2021-02-02,WI,Jackson ,635,72976,US
2021-02-02,WI,Jefferson ,2229,242989,US
2021-02-02,WI,Juneau ,515,84850,US
2021-02-02,WI,Kenosha ,8112,465706,US
2021-02-02,WI,Kewaunee ,752,71601,US
2021-02-02,WI,La Crosse ,2105,354563,US
2021-02-02,WI,Lafayette ,196,43745,US
2021-02-02,WI,Langlade ,871,57986,US
2021-02-02,WI,Lincoln ,1576,85506,US
2021-02-02,WI,Manitowoc ,1726,230338,US
2021-02-02,WI,Marathon ,4805,414938,US
2021-02-02,WI,Marinette ,1722,121205,US
2021-02-02,WI,Marquette ,589,40994,US
2021-02-02,WI,Menominee ,308,22232,US
2021-02-02,WI,Milwaukee ,33538,2955306,US
2021-02-02,WI,Monroe ,849,120442,US
2021-02-02,WI,Oconto ,1326,130280,US
2021-02-02,WI,Oneida ,1771,96114,US
2021-02-02,WI,Outagamie ,5261,591566,US
2021-02-02,WI,Ozaukee ,2061,235082,US
2021-02-02,WI,Pepin ,196,22788,US
2021-02-02,WI,Pierce ,924,119651,US
2021-02-02,WI,Polk ,1208,107355,US
2021-02-02,WI,Portage ,1742,191810,US
2021-02-02,WI,Price ,196,34369,US
2021-02-02,WI,Racine ,8702,634465,US
2021-02-02,WI,Richland ,373,36274,US
2021-02-02,WI,Rock ,4212,438473,US
2021-02-02,WI,Rusk ,445,35862,US
2021-02-02,WI,Sauk ,1071,151803,US
2021-02-02,WI,Sawyer ,544,41964,US
2021-02-02,WI,Shawano ,1948,141210,US
2021-02-02,WI,Sheboygan ,3501,374824,US
2021-02-02,WI,St. Croix ,1173,219465,US
2021-02-02,WI,Taylor ,565,55774,US
2021-02-02,WI,Trempealeau ,1008,96217,US
2021-02-02,WI,Vernon ,994,51933,US
2021-02-02,WI,Vilas ,973,60825,US
2021-02-02,WI,Walworth ,3456,310100,US
2021-02-02,WI,Washburn ,504,37493,US
2021-02-02,WI,Washington ,3597,427925,US
2021-02-02,WI,Waukesha ,13045,1231940,US
2021-02-02,WI,Waupaca ,3076,156167,US
2021-02-02,WI,Waushara ,808,66501,US
2021-02-02,WI,Winnebago ,4972,544134,US
2021-02-02,WI,Wood ,1989,196715,US
2021-02-02,WV,Barbour ,559,32473,US
2021-02-02,WV,Berkeley ,2613,262835,US
2021-02-02,WV,Boone ,845,42407,US
2021-02-02,WV,Braxton ,28,21354,US
2021-02-02,WV,Brooke ,1394,55106,US
2021-02-02,WV,Cabell ,4338,210100,US
2021-02-02,WV,Calhoun ,0,6137,US
2021-02-02,WV,Clay ,113,10258,US
2021-02-02,WV,Doddridge ,160,12494,US
2021-02-02,WV,Fayette ,1880,71355,US
2021-02-02,WV,Gilmer ,195,18904,US
2021-02-02,WV,Grant ,639,28938,US
2021-02-02,WV,Greenbrier ,1417,65799,US
2021-02-02,WV,Hampshire ,767,41170,US
2021-02-02,WV,Hancock ,2348,71411,US
2021-02-02,WV,Hardy ,530,34952,US
2021-02-02,WV,Harrison ,1803,131828,US
2021-02-02,WV,Jackson ,1328,45749,US
2021-02-02,WV,Jefferson ,1002,98124,US
2021-02-02,WV,Kanawha ,7640,326026,US
2021-02-02,WV,Lewis ,366,27114,US
2021-02-02,WV,Lincoln ,353,33093,US
2021-02-02,WV,Logan ,2011,72638,US
2021-02-02,WV,Marion ,843,99420,US
2021-02-02,WV,Marshall ,1824,82316,US
2021-02-02,WV,Mason ,983,48411,US
2021-02-02,WV,McDowell ,512,36856,US
2021-02-02,WV,Mercer ,2776,114354,US
2021-02-02,WV,Mineral ,2144,71449,US
2021-02-02,WV,Mingo ,880,57389,US
2021-02-02,WV,Monongalia ,1856,212059,US
2021-02-02,WV,Monroe ,334,25771,US
2021-02-02,WV,Morgan ,345,25291,US
2021-02-02,WV,Nicholas ,333,31584,US
2021-02-02,WV,Ohio ,1844,98864,US
2021-02-02,WV,Pendleton ,132,16988,US
2021-02-02,WV,Pleasants ,466,22089,US
2021-02-02,WV,Pocahontas ,252,16116,US
2021-02-02,WV,Preston ,1137,69552,US
2021-02-02,WV,Putnam ,2047,113376,US
2021-02-02,WV,Raleigh ,1470,125249,US
2021-02-02,WV,Randolph ,257,64987,US
2021-02-02,WV,Ritchie ,248,16683,US
2021-02-02,WV,Roane ,186,13514,US
2021-02-02,WV,Summers ,610,19322,US
2021-02-02,WV,Taylor ,531,29630,US
2021-02-02,WV,Tucker ,200,13578,US
2021-02-02,WV,Tyler ,112,16810,US
2021-02-02,WV,Upshur ,784,45077,US
2021-02-02,WV,Wayne ,813,70848,US
2021-02-02,WV,Webster ,21,7974,US
2021-02-02,WV,Wetzel ,532,29364,US
2021-02-02,WV,Wirt ,56,9524,US
2021-02-02,WV,Wood ,3445,191060,US
2021-02-02,WV,Wyoming ,888,47315,US
2021-02-02,WY,Albany ,308,107939,US
2021-02-02,WY,Big Horn ,809,28975,US
2021-02-02,WY,Campbell ,1578,130240,US
2021-02-02,WY,Carbon ,585,37762,US
2021-02-02,WY,Converse ,430,26390,US
2021-02-02,WY,Crook ,300,11667,US
2021-02-02,WY,Fremont ,2248,131259,US
2021-02-02,WY,Goshen ,612,31730,US
2021-02-02,WY,Hot Springs ,84,10001,US
2021-02-02,WY,Johnson ,252,17610,US
2021-02-02,WY,Laramie ,2808,226388,US
2021-02-02,WY,Lincoln ,308,33118,US
2021-02-02,WY,Natrona ,3510,213561,US
2021-02-02,WY,Niobrara ,56,4121,US
2021-02-02,WY,Park ,694,72073,US
2021-02-02,WY,Platte ,308,15975,US
2021-02-02,WY,Sheridan ,685,83096,US
2021-02-02,WY,Sublette ,196,18709,US
2021-02-02,WY,Sweetwater ,943,101185,US
2021-02-02,WY,Teton ,228,91745,US
2021-02-02,WY,Uinta ,336,56244,US
2021-02-02,WY,Washakie ,727,24474,US
2021-02-02,WY,Weston ,139,17294,US
2021-03-02,AK,Aleutians East Borough ,0,1750,US
2021-03-02,AK,Aleutians West Census Area ,0,5952,US
2021-03-02,AK,Bethel Census Area ,603,113311,US
2021-03-02,AK,Bristol Bay Borough ,62,14345,US
2021-03-02,AK,City and Borough of Juneau,93,35171,US
2021-03-02,AK,City and Borough of Sitka,0,9118,US
2021-03-02,AK,City and Borough of Wrangell,0,711,US
2021-03-02,AK,City and Borough of Yakutat,0,0,US
2021-03-02,AK,Denali Borough ,0,2285,US
2021-03-02,AK,Dillingham Census Area ,31,5692,US
2021-03-02,AK,Fairbanks North Star Borough ,937,194378,US
2021-03-02,AK,Haines Borough ,0,567,US
2021-03-02,AK,Hoonah-Angoon Census Area ,31,1751,US
2021-03-02,AK,Kenai Peninsula Borough ,558,118712,US
2021-03-02,AK,Ketchikan Gateway Borough ,62,10556,US
2021-03-02,AK,Kodiak Island Borough ,155,31097,US
2021-03-02,AK,Kusilvak Census Area ,93,37669,US
2021-03-02,AK,Lake and Peninsula Borough ,0,3470,US
2021-03-02,AK,Matanuska-Susitna Borough ,1061,285078,US
2021-03-02,AK,Municipality of Anchorage,4905,830151,US
2021-03-02,AK,Municipality of Skagway,0,589,US
2021-03-02,AK,Nome Census Area ,0,10040,US
2021-03-02,AK,North Slope Borough ,124,29822,US
2021-03-02,AK,Northwest Arctic Borough ,62,17532,US
2021-03-02,AK,Petersburg Borough ,0,4132,US
2021-03-02,AK,Prince of Wales - Hyder Census Area ,31,2288,US
2021-03-02,AK,Southeast Fairbanks Census Area ,93,14725,US
2021-03-02,AK,Valdez-Cordova Census Area ,62,12400,US
2021-03-02,AK,Yukon-Koyukuk Census Area ,124,10474,US
2021-03-02,AL,Autauga ,2965,200009,US
2021-03-02,AL,Baldwin ,9122,625590,US
2021-03-02,AL,Barbour ,1637,67719,US
2021-03-02,AL,Bibb ,1860,77486,US
2021-03-02,AL,Blount ,4008,196097,US
2021-03-02,AL,Bullock ,1185,36846,US
2021-03-02,AL,Butler ,2046,63589,US
2021-03-02,AL,Calhoun ,9280,435025,US
2021-03-02,AL,Chambers ,3515,107087,US
2021-03-02,AL,Cherokee ,1287,55499,US
2021-03-02,AL,Chilton ,3280,123019,US
2021-03-02,AL,Choctaw ,744,17729,US
2021-03-02,AL,Clarke ,1723,107338,US
2021-03-02,AL,Clay ,1674,45610,US
2021-03-02,AL,Cleburne ,1269,44174,US
2021-03-02,AL,Coffee ,3271,164865,US
2021-03-02,AL,Colbert ,3831,188468,US
2021-03-02,AL,Conecuh ,770,33434,US
2021-03-02,AL,Coosa ,743,28683,US
2021-03-02,AL,Covington ,3368,124460,US
2021-03-02,AL,Crenshaw ,1727,45992,US
2021-03-02,AL,Cullman ,5710,284241,US
2021-03-02,AL,Dale ,3353,146063,US
2021-03-02,AL,Dallas ,4483,107601,US
2021-03-02,AL,DeKalb ,5504,266799,US
2021-03-02,AL,Elmore ,6052,300879,US
2021-03-02,AL,Escambia ,2273,118520,US
2021-03-02,AL,Etowah ,10357,418950,US
2021-03-02,AL,Fayette ,1796,63245,US
2021-03-02,AL,Franklin ,2509,127276,US
2021-03-02,AL,Geneva ,2208,75092,US
2021-03-02,AL,Greene ,1013,27697,US
2021-03-02,AL,Hale ,2209,66294,US
2021-03-02,AL,Henry ,1290,57297,US
2021-03-02,AL,Houston ,8280,316686,US
2021-03-02,AL,Jackson ,3250,205626,US
2021-03-02,AL,Jefferson ,44205,2269124,US
2021-03-02,AL,Lamar ,1023,42166,US
2021-03-02,AL,Lauderdale ,6689,274741,US
2021-03-02,AL,Lawrence ,2813,89532,US
2021-03-02,AL,Lee ,5042,471294,US
2021-03-02,AL,Limestone ,4385,296813,US
2021-03-02,AL,Lowndes ,1608,41689,US
2021-03-02,AL,Macon ,1419,46480,US
2021-03-02,AL,Madison ,14836,1023995,US
2021-03-02,AL,Marengo ,1808,76356,US
2021-03-02,AL,Marion ,3027,92347,US
2021-03-02,AL,Marshall ,6697,361008,US
2021-03-02,AL,Mobile ,23627,1143903,US
2021-03-02,AL,Monroe ,1209,52187,US
2021-03-02,AL,Montgomery ,16600,718793,US
2021-03-02,AL,Morgan ,8003,432413,US
2021-03-02,AL,Perry ,837,33221,US
2021-03-02,AL,Pickens ,1760,71068,US
2021-03-02,AL,Pike ,2281,92289,US
2021-03-02,AL,Randolph ,1266,52660,US
2021-03-02,AL,Russell ,1072,128483,US
2021-03-02,AL,Shelby ,6988,700413,US
2021-03-02,AL,St. Clair ,7115,284545,US
2021-03-02,AL,Sumter ,991,31466,US
2021-03-02,AL,Talladega ,5158,241254,US
2021-03-02,AL,Tallapoosa ,4446,116109,US
2021-03-02,AL,Tuscaloosa ,13287,764574,US
2021-03-02,AL,Walker ,8271,211949,US
2021-03-02,AL,Washington ,1156,49788,US
2021-03-02,AL,Wilcox ,798,38494,US
2021-03-02,AL,Winston ,2155,82004,US
2021-03-02,AR,Arkansas ,1178,62756,US
2021-03-02,AR,Ashley ,1023,57883,US
2021-03-02,AR,Baxter ,3048,92563,US
2021-03-02,AR,Benton ,12218,860857,US
2021-03-02,AR,Boone ,2449,114666,US
2021-03-02,AR,Bradley ,970,41403,US
2021-03-02,AR,Calhoun ,93,12561,US
2021-03-02,AR,Carroll ,1344,84786,US
2021-03-02,AR,Chicot ,1240,49622,US
2021-03-02,AR,Clark ,1217,63976,US
2021-03-02,AR,Clay ,1500,52978,US
2021-03-02,AR,Cleburne ,2147,59417,US
2021-03-02,AR,Cleveland ,766,28968,US
2021-03-02,AR,Columbia ,1690,71110,US
2021-03-02,AR,Conway ,971,67283,US
2021-03-02,AR,Craighead ,5518,402387,US
2021-03-02,AR,Crawford ,3453,213799,US
2021-03-02,AR,Crittenden ,2928,180312,US
2021-03-02,AR,Cross ,1506,59170,US
2021-03-02,AR,Dallas ,426,23224,US
2021-03-02,AR,Desha ,717,41773,US
2021-03-02,AR,Drew ,1162,60979,US
2021-03-02,AR,Faulkner ,4822,372349,US
2021-03-02,AR,Franklin ,1184,51361,US
2021-03-02,AR,Fulton ,1457,33849,US
2021-03-02,AR,Garland ,7559,307515,US
2021-03-02,AR,Grant ,992,50035,US
2021-03-02,AR,Greene ,2325,184715,US
2021-03-02,AR,Hempstead ,583,60486,US
2021-03-02,AR,Hot Spring ,2120,152920,US
2021-03-02,AR,Howard ,744,50138,US
2021-03-02,AR,Independence ,3751,114540,US
2021-03-02,AR,Izard ,1271,51267,US
2021-03-02,AR,Jackson ,1137,98961,US
2021-03-02,AR,Jefferson ,5177,269221,US
2021-03-02,AR,Johnson ,1046,87848,US
2021-03-02,AR,Lafayette ,272,16732,US
2021-03-02,AR,Lawrence ,1291,63867,US
2021-03-02,AR,Lee ,1085,51139,US
2021-03-02,AR,Lincoln ,1433,98205,US
2021-03-02,AR,Little River ,1240,37217,US
2021-03-02,AR,Logan ,630,68050,US
2021-03-02,AR,Lonoke ,3479,215772,US
2021-03-02,AR,Madison ,713,44045,US
2021-03-02,AR,Marion ,930,30948,US
2021-03-02,AR,Miller ,1078,127951,US
2021-03-02,AR,Mississippi ,3472,176992,US
2021-03-02,AR,Monroe ,527,26247,US
2021-03-02,AR,Montgomery ,951,23027,US
2021-03-02,AR,Nevada ,744,25002,US
2021-03-02,AR,Newton ,806,21699,US
2021-03-02,AR,Ouachita ,1765,70037,US
2021-03-02,AR,Perry ,294,25193,US
2021-03-02,AR,Phillips ,1129,53438,US
2021-03-02,AR,Pike ,682,30642,US
2021-03-02,AR,Poinsett ,2356,96020,US
2021-03-02,AR,Polk ,2092,59910,US
2021-03-02,AR,Pope ,3194,242026,US
2021-03-02,AR,Prairie ,744,27380,US
2021-03-02,AR,Pulaski ,18535,1175183,US
2021-03-02,AR,Randolph ,1550,63159,US
2021-03-02,AR,Saline ,5085,359594,US
2021-03-02,AR,Scott ,434,28740,US
2021-03-02,AR,Searcy ,472,20642,US
2021-03-02,AR,Sebastian ,8238,460244,US
2021-03-02,AR,Sevier ,899,85455,US
2021-03-02,AR,Sharp ,1581,47658,US
2021-03-02,AR,St. Francis ,1203,107842,US
2021-03-02,AR,Stone ,930,30262,US
2021-03-02,AR,Union ,3260,119211,US
2021-03-02,AR,Van Buren ,642,37936,US
2021-03-02,AR,Washington ,10484,925292,US
2021-03-02,AR,White ,3525,238601,US
2021-03-02,AR,Woodruff ,358,19499,US
2021-03-02,AR,Yell ,2077,105215,US
2021-03-02,AZ,Apache ,12430,331983,US
2021-03-02,AZ,Cochise ,8476,354505,US
2021-03-02,AZ,Coconino ,9880,522765,US
2021-03-02,AZ,Gila ,6746,200433,US
2021-03-02,AZ,Graham ,2368,165395,US
2021-03-02,AZ,Greenlee ,310,17422,US
2021-03-02,AZ,La Paz ,2276,75198,US
2021-03-02,AZ,Maricopa ,292817,16103961,US
2021-03-02,AZ,Mohave ,20671,672531,US
2021-03-02,AZ,Navajo ,15867,488254,US
2021-03-02,AZ,Pima ,71265,3449765,US
2021-03-02,AZ,Pinal ,25304,1487484,US
2021-03-02,AZ,Santa Cruz ,5313,239012,US
2021-03-02,AZ,Yavapai ,14814,558727,US
2021-03-02,AZ,Yuma ,25037,1135258,US
2021-03-02,CA,Alameda ,36351,2557303,PR
2021-03-02,CA,Alpine ,0,2582,PR
2021-03-02,CA,Amador ,1351,109134,PR
2021-03-02,CA,Butte ,5767,346882,PR
2021-03-02,CA,Calaveras ,1516,60900,PR
2021-03-02,CA,City and of San Francisco,14070,1084127,PR
2021-03-02,CA,Colusa ,383,58440,PR
2021-03-02,CA,Contra Costa ,22770,1989752,PR
2021-03-02,CA,Del Norte ,176,33100,PR
2021-03-02,CA,El Dorado ,3169,287750,PR
2021-03-02,CA,Fresno ,46886,3042004,PR
2021-03-02,CA,Glenn ,497,70698,PR
2021-03-02,CA,Humboldt ,1009,104691,PR
2021-03-02,CA,Imperial ,21118,847159,PR
2021-03-02,CA,Inyo ,1085,41991,PR
2021-03-02,CA,Kern ,35421,2899890,PR
2021-03-02,CA,Kings ,7174,693071,PR
2021-03-02,CA,Lake ,1316,101491,PR
2021-03-02,CA,Lassen ,31,158859,PR
2021-03-02,CA,Los Angeles ,696111,36425538,PR
2021-03-02,CA,Madera ,6505,491771,PR
2021-03-02,CA,Marin ,6754,417478,PR
2021-03-02,CA,Mariposa ,150,11816,PR
2021-03-02,CA,Mendocino ,1351,112511,PR
2021-03-02,CA,Merced ,12632,910211,PR
2021-03-02,CA,Modoc ,93,10596,PR
2021-03-02,CA,Mono ,93,37875,PR
2021-03-02,CA,Monterey ,10292,1305587,PR
2021-03-02,CA,Napa ,2350,287147,PR
2021-03-02,CA,Nevada ,2241,129092,PR
2021-03-02,CA,Orange ,137560,7693320,PR
2021-03-02,CA,Placer ,7621,636524,PR
2021-03-02,CA,Plumas ,124,20119,PR
2021-03-02,CA,Riverside ,121636,8735215,PR
2021-03-02,CA,Sacramento ,45552,2979428,PR
2021-03-02,CA,San Benito ,1886,180725,PR
2021-03-02,CA,San Bernardino ,124043,8826931,PR
2021-03-02,CA,San Diego ,107041,8301629,PR
2021-03-02,CA,San Joaquin ,36061,2096749,PR
2021-03-02,CA,San Luis Obispo ,7665,617869,PR
